ORDEN;Horas;Importe
OS-3404;2.37;221242
OS-3405;2.37;266656
OS-3406;2.37;244990
OS-3407;2.37;265322
OS-3408;2.37;265490
OS-3409;2.37;310001
OS-3410;2.37;295203
OS-3411;2.37;265490
OS-3412;2.37;276289
OS-3413;2.37;265490
OS-3414;2.37;304959
OS-3415;2.37;309930
OS-3416;2.37;223834
OS-3417;2.37;324100
OS-3418;2.37;297892
OS-3419;2.37;234989
OS-3420;2.38;183260
OS-3421;2.38;269260
OS-3422;2.38;280891
OS-3423;2.38;344991
OS-3424;2.38;185860
OS-3425;2.38;344991
OS-3426;2.38;223639
OS-3427;2.38;278283
OS-3428;2.38;278283
OS-3429;2.38;263512
OS-3430;2.38;222560
OS-3431;2.38;250000
OS-3432;2.38;311999
OS-3433;2.38;261706
OS-3434;2.38;250000
OS-3435;2.38;266615
OS-3436;2.38;304990
OS-3437;2.38;217091
OS-3438;2.38;229989
OS-3439;2.38;265491
OS-3440;2.38;277103
OS-3441;2.38;265289
OS-3442;2.38;585894
OS-3443;2.38;210647
OS-3444;2.38;213857
OS-3445;2.38;262990
OS-3446;2.39;198265
OS-3447;2.39;163993
OS-3448;2.39;184490
OS-3449;2.39;184492
OS-3450;2.39;268698
OS-3451;2.39;204989
OS-3452;2.39;224990
OS-3453;2.39;184490
OS-3454;2.39;249990
OS-3455;2.39;299989
OS-3456;2.39;294990
OS-3457;2.39;246075
OS-3458;2.39;184490
OS-3459;2.39;184490
OS-3460;2.39;294990
OS-3461;2.39;356554
OS-3462;2.39;242990
OS-3463;2.39;318373
OS-3464;2.39;249445
OS-3465;2.39;248405
OS-3466;2.39;211899
OS-3467;2.39;260001
OS-3468;2.39;278753
OS-3469;2.39;311901
OS-3470;2.4;535490
OS-3471;2.4;205152
OS-3472;2.4;201214
OS-3473;2.4;178743
OS-3474;2.4;190533
OS-3475;2.4;389989
OS-3476;2.4;243486
OS-3477;2.4;184637
OS-3478;2.4;254509
OS-3479;2.4;254509
OS-3480;2.4;190533
OS-3481;2.4;350989
OS-3482;2.4;218253
OS-3483;2.4;202477
OS-3484;2.4;184637
OS-3485;2.4;389990
OS-3486;2.4;254509
OS-3487;2.4;190533
OS-3488;2.4;265491
OS-3489;2.4;350991
OS-3490;2.4;197481
OS-3491;2.4;249989
OS-3492;2.4;239220
OS-3493;2.4;205152
OS-3494;2.4;196100
OS-3495;2.4;373085
OS-3496;2.4;665270
OS-3497;2.4;350991
OS-3498;2.4;197481
OS-3499;2.4;204989
OS-3500;2.4;205152
OS-3501;2.4;204989
OS-3502;2.4;268371
OS-3503;2.4;350991
OS-3504;2.4;234989
OS-3505;2.4;216863
OS-3506;2.4;233104
OS-3507;2.4;203352
OS-3508;2.4;231169
OS-3509;2.4;285975
OS-3510;2.4;205152
OS-3511;2.4;399347
OS-3512;2.4;287888
OS-3513;2.4;196427
OS-3514;2.4;298938
OS-3515;2.4;190930
OS-3516;2.4;481143
OS-3517;2.4;235990
OS-3518;2.4;381829
OS-3519;2.4;249990
OS-3520;2.4;195058
OS-3521;2.4;235990
OS-3522;2.4;248745
OS-3523;2.4;174395
OS-3524;2.4;178492
OS-3525;2.4;183503
OS-3526;2.4;269990
OS-3527;2.4;293673
OS-3528;2.4;297000
OS-3529;2.4;184536
OS-3530;2.4;204991
OS-3531;2.4;196420
OS-3532;2.4;223383
OS-3533;2.4;201428
OS-3534;2.4;204030
OS-3535;2.4;199990
OS-3536;2.4;238602
OS-3537;2.4;214972
OS-3538;2.4;197481
OS-3539;2.4;204030
OS-3540;2.4;219776
OS-3541;2.4;292473
OS-3542;2.4;235852
OS-3543;2.4;218253
OS-3544;2.4;300000
OS-3545;2.4;204991
OS-3546;2.4;190532
OS-3547;2.4;196722
OS-3548;2.4;191773
OS-3549;2.4;294953
OS-3550;2.4;225388
OS-3551;2.4;214972
OS-3552;2.4;204991
OS-3553;2.4;249468
OS-3554;2.4;205012
OS-3555;2.4;294990
OS-3556;2.4;340000
OS-3557;2.4;224990
OS-3558;2.4;423550
OS-3559;2.4;484989
OS-3560;2.4;231991
OS-3561;2.4;174603
OS-3562;2.4;208789
OS-3563;2.4;294990
OS-3564;2.4;294990
OS-3565;2.4;281600
OS-3566;2.4;293300
OS-3567;2.4;254439
OS-3568;2.4;239186
OS-3569;2.4;218837
OS-3570;2.4;299993
OS-3571;2.4;244989
OS-3572;2.4;234000
OS-3573;2.4;189991
OS-3574;2.4;299989
OS-3575;2.4;234700
OS-3576;2.4;275367
OS-3577;2.4;506889
OS-3578;2.4;589980
OS-3579;2.4;319990
OS-3580;2.4;299989
OS-3581;2.4;514499
OS-3582;2.4;157990
OS-3583;2.4;294990
OS-3584;2.4;311042
OS-3585;2.4;245693
OS-3586;2.4;374989
OS-3587;2.4;269999
OS-3588;2.4;167990
OS-3589;2.4;261894
OS-3590;2.4;265490
OS-3591;2.41;269991
OS-3592;2.41;233990
OS-3593;2.41;481777
OS-3594;2.41;286000
OS-3595;2.41;203390
OS-3596;2.41;305960
OS-3597;2.41;294990
OS-3598;2.42;309990
OS-3599;2.42;256581
OS-3600;2.42;199980
OS-3601;2.42;219989
OS-3602;2.42;219991
OS-3603;2.42;197990
OS-3604;2.42;197990
OS-3605;2.42;219991
OS-3606;2.42;179990
OS-3607;2.42;197990
OS-3608;2.42;197990
OS-3609;2.42;186499
OS-3610;2.42;331492
OS-3611;2.42;209691
OS-3612;2.42;294989
OS-3613;2.42;265490
OS-3614;2.42;197990
OS-3615;2.42;278753
OS-3616;2.42;299989
OS-3617;2.42;360837
OS-3618;2.42;360837
OS-3619;2.43;219991
OS-3620;2.43;197991
OS-3621;2.43;244990
OS-3622;2.43;265490
OS-3623;2.43;250741
OS-3624;2.43;294990
OS-3625;2.43;233990
OS-3626;2.43;259591
OS-3627;2.43;250741
OS-3628;2.43;282894
OS-3629;2.43;364213
OS-3630;2.43;223991
OS-3631;2.43;333576
OS-3632;2.43;268990
OS-3633;2.43;288989
OS-3634;2.44;234989
OS-3635;2.44;298666
OS-3636;2.44;204323
OS-3637;2.44;219991
OS-3638;2.44;535100
OS-3639;2.44;186992
OS-3640;2.44;350992
OS-3641;2.44;294990
OS-3642;2.44;276317
OS-3643;2.44;269990
OS-3644;2.44;265491
OS-3645;2.44;229990
OS-3646;2.44;239990
OS-3647;2.44;342070
OS-3648;2.44;269990
OS-3649;2.44;294990
OS-3650;2.44;233990
OS-3651;2.44;294990
OS-3652;2.44;294990
OS-3653;2.44;265491
OS-3654;2.44;250740
OS-3655;2.44;265491
OS-3656;2.44;397243
OS-3657;2.44;346692
OS-3658;2.44;463732
OS-3659;2.44;299989
OS-3660;2.44;340881
OS-3661;2.44;265491
OS-3662;2.44;219989
OS-3663;2.44;299989
OS-3664;2.44;294900
OS-3665;2.44;356544
OS-3666;2.44;265491
OS-3667;2.44;254990
OS-3668;2.44;250741
OS-3669;2.44;341906
OS-3670;2.44;402437
OS-3671;2.44;804874
OS-3672;2.44;320889
OS-3673;2.44;300000
OS-3674;2.44;299989
OS-3675;2.44;291045
OS-3676;2.44;450316
OS-3677;2.44;427001
OS-3678;2.44;294990
OS-3679;2.45;314001
OS-3680;2.45;665001
OS-3681;2.45;332880
OS-3682;2.45;244990
OS-3683;2.46;294989
OS-3684;2.46;331523
OS-3685;2.46;331309
OS-3686;2.46;280970
OS-3687;2.46;1396974
OS-3688;2.46;389990
OS-3689;2.46;316801
OS-3690;2.46;294990
OS-3691;2.46;350991
OS-3692;2.46;300000
OS-3693;2.46;294990
OS-3694;2.46;192348
OS-3695;2.46;331492
OS-3696;2.46;294989
OS-3697;2.46;343190
OS-3698;2.46;294990
OS-3699;2.46;349027
OS-3700;2.46;299991
OS-3701;2.46;281600
OS-3702;2.46;312889
OS-3703;2.46;307095
OS-3704;2.46;281600
OS-3705;2.46;312889
OS-3706;2.46;220490
OS-3707;2.46;281600
OS-3708;2.46;281600
OS-3709;2.46;281706
OS-3710;2.46;276381
OS-3711;2.46;281603
OS-3712;2.46;254000
OS-3713;2.46;208342
OS-3714;2.46;244798
OS-3715;2.46;287997
OS-3716;2.47;249998
OS-3717;2.47;249989
OS-3718;2.47;299991
OS-3719;2.47;351343
OS-3720;2.47;292404
OS-3721;2.47;265491
OS-3722;2.47;379999
OS-3723;2.47;269990
OS-3724;2.47;299989
OS-3725;2.47;271343
OS-3726;2.47;299989
OS-3727;2.48;199991
OS-3728;2.48;278992
OS-3729;2.48;269991
OS-3730;2.48;254787
OS-3731;2.48;183999
OS-3732;2.48;284999
OS-3733;2.48;188990
OS-3734;2.48;251426
OS-3735;2.48;280385
OS-3736;2.48;275364
OS-3737;2.48;270852
OS-3738;2.48;299881
OS-3739;2.48;235000
OS-3740;2.48;211106
OS-3741;2.48;221540
OS-3742;2.49;259970
OS-3743;2.49;294989
OS-3744;2.49;244853
OS-3745;2.49;514476
OS-3746;2.49;219991
OS-3747;2.49;777810
OS-3748;2.49;362193
OS-3749;2.49;306794
OS-3750;2.49;242991
OS-3751;2.49;314999
OS-3752;2.49;242991
OS-3753;2.49;230908
OS-3754;2.49;242990
OS-3755;2.49;242990
OS-3756;2.49;269990
OS-3757;2.49;299989
OS-3758;2.49;287997
OS-3759;2.49;294990
OS-3760;2.49;249000
OS-3761;2.49;210920
OS-3762;2.49;1386780
OS-3763;2.49;314989
OS-3764;2.5;294990
OS-3765;2.5;299989
OS-3766;2.5;245001
OS-3767;2.5;235202
OS-3768;2.5;184492
OS-3769;2.5;389989
OS-3770;2.5;294990
OS-3771;2.5;375000
OS-3772;2.5;259990
OS-3773;2.5;560242
OS-3774;2.5;432164
OS-3775;2.5;302299
OS-3776;2.5;261800
OS-3777;2.5;382446
OS-3778;2.5;226549
OS-3779;2.5;342373
OS-3780;2.5;382446
OS-3781;2.5;229990
OS-3782;2.5;282521
OS-3783;2.5;390308
OS-3784;2.5;270000
OS-3785;2.5;300000
OS-3786;2.5;270000
OS-3787;2.5;245000
OS-3788;2.5;276950
OS-3789;2.5;270000
OS-3790;2.5;211079
OS-3791;2.5;300000
OS-3792;2.5;361241
OS-3793;2.5;349458
OS-3794;2.5;265844
OS-3795;2.5;395743
OS-3796;2.5;614502
OS-3797;2.5;163281
OS-3798;2.5;464349
OS-3799;2.5;402795
OS-3800;2.5;240142
OS-3801;2.5;255674
OS-3802;2.5;255674
OS-3803;2.5;402795
OS-3804;2.5;294990
OS-3805;2.5;322648
OS-3806;2.5;275003
OS-3807;2.5;294990
OS-3808;2.5;209364
OS-3809;2.5;664999
OS-3810;2.5;329666
OS-3811;2.5;223346
OS-3812;2.5;274999
OS-3813;2.5;204989
OS-3814;2.5;386661
OS-3815;2.5;312023
OS-3816;2.5;665001
OS-3817;2.5;294688
OS-3818;2.5;295801
OS-3819;2.5;245000
OS-3820;2.5;174243
OS-3821;2.5;169990
OS-3822;2.5;118524
OS-3823;2.5;427076
OS-3824;2.5;270000
OS-3825;2.5;233004
OS-3826;2.5;322648
OS-3827;2.5;643400
OS-3828;2.5;270000
OS-3829;2.5;317918
OS-3830;2.5;305346
OS-3831;2.5;738935
OS-3832;2.5;439240
OS-3833;2.5;239094
OS-3834;2.5;457826
OS-3835;2.5;253414
OS-3836;2.5;404348
OS-3837;2.5;254692
OS-3838;2.5;402795
OS-3839;2.5;163625
OS-3840;2.5;197439
OS-3841;2.5;405807
OS-3842;2.5;294989
OS-3843;2.5;300135
OS-3844;2.5;239990
OS-3845;2.5;384202
OS-3846;2.5;444000
OS-3847;2.5;424989
OS-3848;2.5;270000
OS-3849;2.5;390000
OS-3850;2.5;390000
OS-3851;2.5;299989
OS-3852;2.5;300000
OS-3853;2.5;237992
OS-3854;2.5;294990
OS-3855;2.5;199632
OS-3856;2.5;260000
OS-3857;2.5;238494
OS-3858;2.5;224764
OS-3859;2.5;465379
OS-3860;2.5;415217
OS-3861;2.5;288520
OS-3862;2.5;614902
OS-3863;2.5;237864
OS-3864;2.5;237864
OS-3865;2.5;322648
OS-3866;2.5;356097
OS-3867;2.5;237864
OS-3868;2.5;237864
OS-3869;2.5;564928
OS-3870;2.5;259990
OS-3871;2.5;258519
OS-3872;2.5;245679
OS-3873;2.5;526989
OS-3874;2.5;299989
OS-3875;2.5;286253
OS-3876;2.5;384202
OS-3877;2.5;382680
OS-3878;2.51;589980
OS-3879;2.51;299989
OS-3880;2.51;269991
OS-3881;2.51;269991
OS-3882;2.51;361543
OS-3883;2.51;314001
OS-3884;2.51;305565
OS-3885;2.51;211106
OS-3886;2.51;282577
OS-3887;2.51;387000
OS-3888;2.51;178969
OS-3889;2.51;264118
OS-3890;2.51;305565
OS-3891;2.51;223834
OS-3892;2.51;264118
OS-3893;2.51;265120
OS-3894;2.51;179439
OS-3895;2.51;340615
OS-3896;2.51;305565
OS-3897;2.52;304990
OS-3898;2.52;374990
OS-3899;2.52;299989
OS-3900;2.52;299876
OS-3901;2.52;412727
OS-3902;2.52;345828
OS-3903;2.52;406857
OS-3904;2.52;406857
OS-3905;2.53;350991
OS-3906;2.53;389999
OS-3907;2.53;220991
OS-3908;2.53;356675
OS-3909;2.53;277101
OS-3910;2.53;259990
OS-3911;2.53;259990
OS-3912;2.53;295000
OS-3913;2.53;341989
OS-3914;2.53;312000
OS-3915;2.53;238858
OS-3916;2.53;383244
OS-3917;2.53;269246
OS-3918;2.53;303000
OS-3919;2.53;304999
OS-3920;2.53;342000
OS-3921;2.53;313047
OS-3922;2.54;244990
OS-3923;2.54;299989
OS-3924;2.54;249921
OS-3925;2.54;307090
OS-3926;2.54;569990
OS-3927;2.54;294990
OS-3928;2.54;200848
OS-3929;2.54;307090
OS-3930;2.54;249999
OS-3931;2.54;221242
OS-3932;2.54;215990
OS-3933;2.54;280715
OS-3934;2.54;317999
OS-3935;2.54;305960
OS-3936;2.54;319999
OS-3937;2.54;316999
OS-3938;2.54;275364
OS-3939;2.54;322000
OS-3940;2.54;277421
OS-3941;2.54;396000
OS-3942;2.54;294249
OS-3943;2.54;319000
OS-3944;2.54;330000
OS-3945;2.54;229469
OS-3946;2.54;275364
OS-3947;2.54;305960
OS-3948;2.54;286258
OS-3949;2.54;276535
OS-3950;2.55;299999
OS-3951;2.55;335970
OS-3952;2.55;250468
OS-3953;2.55;335970
OS-3954;2.55;283400
OS-3955;2.55;244990
OS-3956;2.55;254990
OS-3957;2.55;220490
OS-3958;2.55;183743
OS-3959;2.55;269991
OS-3960;2.55;269991
OS-3961;2.55;265491
OS-3962;2.55;259990
OS-3963;2.55;259990
OS-3964;2.55;176960
OS-3965;2.55;306820
OS-3966;2.55;345829
OS-3967;2.55;306820
OS-3968;2.55;270319
OS-3969;2.55;354910
OS-3970;2.55;293484
OS-3971;2.55;275875
OS-3972;2.55;271152
OS-3973;2.55;289982
OS-3974;2.55;273397
OS-3975;2.55;286974
OS-3976;2.55;306529
OS-3977;2.55;299989
OS-3978;2.55;315953
OS-3979;2.55;187989
OS-3980;2.55;346112
OS-3981;2.56;348870
OS-3982;2.56;276875
OS-3983;2.56;265437
OS-3984;2.56;197991
OS-3985;2.56;186992
OS-3986;2.56;299989
OS-3987;2.56;382491
OS-3988;2.56;349520
OS-3989;2.56;288639
OS-3990;2.57;299989
OS-3991;2.57;237992
OS-3992;2.57;1165831
OS-3993;2.57;300947
OS-3994;2.57;313049
OS-3995;2.57;333398
OS-3996;2.57;219989
OS-3997;2.57;281743
OS-3998;2.57;589978
OS-3999;2.58;259989
OS-4000;2.58;294990
OS-4001;2.58;361860
OS-4002;2.58;374560
OS-4003;2.58;294990
OS-4004;2.58;269991
OS-4005;2.58;314980
OS-4006;2.58;314980
OS-4007;2.58;462507
OS-4008;2.58;299989
OS-4009;2.58;271652
OS-4010;2.58;242490
OS-4011;2.58;294990
OS-4012;2.58;294990
OS-4013;2.58;242990
OS-4014;2.58;294990
OS-4015;2.58;248950
OS-4016;2.58;294990
OS-4017;2.58;244990
OS-4018;2.58;273775
OS-4019;2.58;294990
OS-4020;2.58;294990
OS-4021;2.58;300777
OS-4022;2.58;250741
OS-4023;2.58;371691
OS-4024;2.58;294990
OS-4025;2.58;235989
OS-4026;2.58;271990
OS-4027;2.58;294990
OS-4028;2.58;294990
OS-4029;2.58;265491
OS-4030;2.58;390000
OS-4031;2.58;265490
OS-4032;2.58;294990
OS-4033;2.58;176957
OS-4034;2.58;321949
OS-4035;2.58;331472
OS-4036;2.58;1025067
OS-4037;2.58;294990
OS-4038;2.58;360558
OS-4039;2.58;199000
OS-4040;2.59;389989
OS-4041;2.59;389989
OS-4042;2.59;350539
OS-4043;2.59;350989
OS-4044;2.59;319990
OS-4045;2.59;350991
OS-4046;2.59;350991
OS-4047;2.59;350991
OS-4048;2.59;350991
OS-4049;2.59;402519
OS-4050;2.59;701982
OS-4051;2.59;233991
OS-4052;2.59;312091
OS-4053;2.59;183993
OS-4054;2.59;396644
OS-4055;2.59;639989
OS-4056;2.59;222056
OS-4057;2.59;251999
OS-4058;2.6;389990
OS-4059;2.6;747864
OS-4060;2.6;279999
OS-4061;2.6;276466
OS-4062;2.6;447333
OS-4063;2.6;282635
OS-4064;2.6;256599
OS-4065;2.6;254371
OS-4066;2.6;523882
OS-4067;2.6;290437
OS-4068;2.6;256599
OS-4069;2.6;351073
OS-4070;2.6;227553
OS-4071;2.6;285110
OS-4072;2.6;195304
OS-4073;2.6;195304
OS-4074;2.6;278559
OS-4075;2.6;201200
OS-4076;2.6;393733
OS-4077;2.6;201200
OS-4078;2.6;247732
OS-4079;2.6;208146
OS-4080;2.6;256599
OS-4081;2.6;1155182
OS-4082;2.6;223556
OS-4083;2.6;224213
OS-4084;2.6;236317
OS-4085;2.6;589978
OS-4086;2.6;402600
OS-4087;2.6;402600
OS-4088;2.6;234989
OS-4089;2.6;265491
OS-4090;2.6;351073
OS-4091;2.6;278176
OS-4092;2.6;350991
OS-4093;2.6;208148
OS-4094;2.6;199990
OS-4095;2.6;298847
OS-4096;2.6;273990
OS-4097;2.6;265490
OS-4098;2.6;635301
OS-4099;2.6;364999
OS-4100;2.6;266819
OS-4101;2.6;199990
OS-4102;2.6;273368
OS-4103;2.6;225409
OS-4104;2.6;225399
OS-4105;2.6;259990
OS-4106;2.6;233996
OS-4107;2.6;268127
OS-4108;2.6;336946
OS-4109;2.6;233990
OS-4110;2.6;243685
OS-4111;2.6;243685
OS-4112;2.6;252639
OS-4113;2.6;205991
OS-4114;2.6;205990
OS-4115;2.6;259990
OS-4116;2.6;259990
OS-4117;2.6;259990
OS-4118;2.6;299989
OS-4119;2.6;237056
OS-4120;2.6;288253
OS-4121;2.6;227831
OS-4122;2.6;252712
OS-4123;2.6;294989
OS-4124;2.6;229933
OS-4125;2.6;265490
OS-4126;2.6;247151
OS-4127;2.6;259850
OS-4128;2.6;233328
OS-4129;2.6;214697
OS-4130;2.6;217989
OS-4131;2.6;214697
OS-4132;2.6;239841
OS-4133;2.6;230106
OS-4134;2.6;272562
OS-4135;2.6;214697
OS-4136;2.6;665001
OS-4137;2.6;223556
OS-4138;2.6;237990
OS-4139;2.6;229490
OS-4140;2.6;390000
OS-4141;2.6;219411
OS-4142;2.6;250514
OS-4143;2.6;409991
OS-4144;2.6;535490
OS-4145;2.6;570000
OS-4146;2.6;332880
OS-4147;2.6;281600
OS-4148;2.6;384093
OS-4149;2.6;665001
OS-4150;2.6;278348
OS-4151;2.6;269991
OS-4152;2.6;245599
OS-4153;2.6;299989
OS-4154;2.6;761467
OS-4155;2.6;604990
OS-4156;2.6;245598
OS-4157;2.6;299411
OS-4158;2.6;263015
OS-4159;2.6;243791
OS-4160;2.6;288210
OS-4161;2.6;299989
OS-4162;2.6;275364
OS-4163;2.6;259990
OS-4164;2.61;294990
OS-4165;2.61;299989
OS-4166;2.61;299989
OS-4167;2.61;299991
OS-4168;2.61;269991
OS-4169;2.61;269991
OS-4170;2.61;299989
OS-4171;2.61;270116
OS-4172;2.61;244990
OS-4173;2.61;285974
OS-4174;2.61;333664
OS-4175;2.61;244990
OS-4176;2.61;269991
OS-4177;2.61;299989
OS-4178;2.61;237992
OS-4179;2.61;269990
OS-4180;2.61;276009
OS-4181;2.61;242950
OS-4182;2.61;460359
OS-4183;2.61;280880
OS-4184;2.61;243556
OS-4185;2.61;236577
OS-4186;2.62;299989
OS-4187;2.62;299989
OS-4188;2.62;199990
OS-4189;2.62;269415
OS-4190;2.62;299989
OS-4191;2.62;299390
OS-4192;2.62;489990
OS-4193;2.62;299989
OS-4194;2.62;299989
OS-4195;2.62;319990
OS-4196;2.62;269991
OS-4197;2.62;299989
OS-4198;2.62;270749
OS-4199;2.62;269999
OS-4200;2.62;269999
OS-4201;2.62;269999
OS-4202;2.62;299989
OS-4203;2.62;265491
OS-4204;2.62;280880
OS-4205;2.62;269999
OS-4206;2.62;265277
OS-4207;2.62;269991
OS-4208;2.62;299876
OS-4209;2.62;294989
OS-4210;2.62;346001
OS-4211;2.62;287990
OS-4212;2.62;265451
OS-4213;2.62;294989
OS-4214;2.62;299989
OS-4215;2.62;248220
OS-4216;2.62;309214
OS-4217;2.63;312890
OS-4218;2.63;333240
OS-4219;2.63;847717
OS-4220;2.63;186992
OS-4221;2.63;232090
OS-4222;2.63;330321
OS-4223;2.63;197991
OS-4224;2.63;424989
OS-4225;2.63;349991
OS-4226;2.63;262071
OS-4227;2.63;247490
OS-4228;2.63;268102
OS-4229;2.63;352671
OS-4230;2.63;297892
OS-4231;2.63;223834
OS-4232;2.64;294990
OS-4233;2.64;219991
OS-4234;2.64;299989
OS-4235;2.64;319980
OS-4236;2.64;270607
OS-4237;2.64;299989
OS-4238;2.64;299989
OS-4239;2.64;257108
OS-4240;2.64;221703
OS-4241;2.64;299856
OS-4242;2.64;240541
OS-4243;2.64;248501
OS-4244;2.65;265489
OS-4245;2.65;219989
OS-4246;2.65;265491
OS-4247;2.65;294990
OS-4248;2.65;238697
OS-4249;2.65;244990
OS-4250;2.65;266398
OS-4251;2.65;209990
OS-4252;2.65;218534
OS-4253;2.65;294990
OS-4254;2.65;294990
OS-4255;2.65;285000
OS-4256;2.65;244989
OS-4257;2.65;265490
OS-4258;2.65;282795
OS-4259;2.65;414999
OS-4260;2.65;244989
OS-4261;2.65;264990
OS-4262;2.65;244990
OS-4263;2.65;281600
OS-4264;2.65;169000
OS-4265;2.65;277879
OS-4266;2.65;424331
OS-4267;2.65;244989
OS-4268;2.65;244990
OS-4269;2.65;209991
OS-4270;2.65;309990
OS-4271;2.65;181377
OS-4272;2.65;249274
OS-4273;2.65;299411
OS-4274;2.65;299411
OS-4275;2.65;426154
OS-4276;2.66;259988
OS-4277;2.66;279769
OS-4278;2.66;284999
OS-4279;2.66;285000
OS-4280;2.66;284999
OS-4281;2.66;305074
OS-4282;2.66;284999
OS-4283;2.66;284999
OS-4284;2.66;254601
OS-4285;2.66;284999
OS-4286;2.66;284999
OS-4287;2.66;285000
OS-4288;2.66;257090
OS-4289;2.66;232101
OS-4290;2.66;287992
OS-4291;2.66;258990
OS-4292;2.66;259391
OS-4293;2.66;607296
OS-4294;2.67;277658
OS-4295;2.67;281600
OS-4296;2.67;270117
OS-4297;2.67;435799
OS-4298;2.67;265059
OS-4299;2.67;356343
OS-4300;2.67;320888
OS-4301;2.67;303062
OS-4302;2.67;294989
OS-4303;2.67;265490
OS-4304;2.67;320888
OS-4305;2.67;320891
OS-4306;2.67;265491
OS-4307;2.67;265490
OS-4308;2.67;402437
OS-4309;2.67;294989
OS-4310;2.67;303062
OS-4311;2.67;235976
OS-4312;2.67;319396
OS-4313;2.67;294990
OS-4314;2.67;249989
OS-4315;2.67;265490
OS-4316;2.67;265490
OS-4317;2.67;265490
OS-4318;2.67;372416
OS-4319;2.67;362193
OS-4320;2.67;303063
OS-4321;2.67;265491
OS-4322;2.67;303062
OS-4323;2.67;346691
OS-4324;2.67;362412
OS-4325;2.67;294989
OS-4326;2.67;265490
OS-4327;2.67;619964
OS-4328;2.67;335109
OS-4329;2.67;264989
OS-4330;2.67;306794
OS-4331;2.67;320889
OS-4332;2.67;362193
OS-4333;2.67;279132
OS-4334;2.67;265491
OS-4335;2.67;294989
OS-4336;2.67;608958
OS-4337;2.67;269992
OS-4338;2.67;225241
OS-4339;2.67;221000
OS-4340;2.67;238495
OS-4341;2.67;225246
OS-4342;2.68;314239
OS-4343;2.68;299989
OS-4344;2.68;370000
OS-4345;2.68;299989
OS-4346;2.68;265491
OS-4347;2.68;280879
OS-4348;2.68;254990
OS-4349;2.68;299411
OS-4350;2.68;305565
OS-4351;2.68;304999
OS-4352;2.68;305565
OS-4353;2.69;229140
OS-4354;2.69;265491
OS-4355;2.69;314991
OS-4356;2.69;260000
OS-4357;2.69;335000
OS-4358;2.69;212269
OS-4359;2.69;299411
OS-4360;2.69;269334
OS-4361;2.69;236023
OS-4362;2.69;264000
OS-4363;2.69;423653
OS-4364;2.69;197590
OS-4365;2.69;250105
OS-4366;2.69;249989
OS-4367;2.69;237109
OS-4368;2.7;204991
OS-4369;2.7;244990
OS-4370;2.7;294990
OS-4371;2.7;351181
OS-4372;2.7;836588
OS-4373;2.7;259704
OS-4374;2.7;299989
OS-4375;2.7;259989
OS-4376;2.7;436490
OS-4377;2.7;282880
OS-4378;2.7;265131
OS-4379;2.7;258591
OS-4380;2.7;300865
OS-4381;2.7;256662
OS-4382;2.7;283100
OS-4383;2.7;218163
OS-4384;2.7;259990
OS-4385;2.7;356407
OS-4386;2.7;356406
OS-4387;2.7;356406
OS-4388;2.7;324262
OS-4389;2.7;277999
OS-4390;2.7;300001
OS-4391;2.7;259989
OS-4392;2.7;213581
OS-4393;2.7;294990
OS-4394;2.7;281683
OS-4395;2.7;242990
OS-4396;2.7;239990
OS-4397;2.7;241082
OS-4398;2.7;436492
OS-4399;2.7;294262
OS-4400;2.7;382460
OS-4401;2.7;362193
OS-4402;2.7;265490
OS-4403;2.7;299989
OS-4404;2.7;412242
OS-4405;2.7;344989
OS-4406;2.7;257890
OS-4407;2.7;389990
OS-4408;2.7;345688
OS-4409;2.7;269991
OS-4410;2.7;269990
OS-4411;2.7;269991
OS-4412;2.7;269991
OS-4413;2.7;214544
OS-4414;2.7;474060
OS-4415;2.7;242990
OS-4416;2.7;337490
OS-4417;2.7;281593
OS-4418;2.7;224990
OS-4419;2.7;233961
OS-4420;2.7;665001
OS-4421;2.7;232722
OS-4422;2.7;248979
OS-4423;2.7;299978
OS-4424;2.7;334502
OS-4425;2.7;275364
OS-4426;2.7;299264
OS-4427;2.7;374990
OS-4428;2.7;317568
OS-4429;2.7;293799
OS-4430;2.7;334266
OS-4431;2.7;672302
OS-4432;2.7;275999
OS-4433;2.7;223996
OS-4434;2.7;259990
OS-4435;2.7;244990
OS-4436;2.7;316999
OS-4437;2.71;281600
OS-4438;2.71;294990
OS-4439;2.71;276892
OS-4440;2.71;281600
OS-4441;2.71;364990
OS-4442;2.71;668024
OS-4443;2.72;299030
OS-4444;2.72;356180
OS-4445;2.72;242991
OS-4446;2.72;429233
OS-4447;2.72;282742
OS-4448;2.72;319999
OS-4449;2.72;259990
OS-4450;2.72;225900
OS-4451;2.72;312000
OS-4452;2.72;249210
OS-4453;2.72;261310
OS-4454;2.72;249210
OS-4455;2.72;213350
OS-4456;2.72;235179
OS-4457;2.72;235179
OS-4458;2.72;249210
OS-4459;2.72;287997
OS-4460;2.72;259197
OS-4461;2.73;3463412
OS-4462;2.73;259989
OS-4463;2.73;269990
OS-4464;2.73;312890
OS-4465;2.73;265491
OS-4466;2.73;220414
OS-4467;2.73;237992
